site_id,timestamp,dry_bulb_temp,relative_humidity,solar_irradiance,rainfall,cloud_cover,wind_speed,cooling_degree,apparent_temp,is_holiday,day_of_week,hour_of_day,month
SITE_0006,2023-05-12 00:00:00,28.86,91.18,14.53,0.0,59.8,1.95,1.36,35.41,0,5,0,5
SITE_0006,2023-05-12 01:00:00,28.38,94.47,0.0,2.52,38.1,1.26,0.88,35.51,0,5,1,5
SITE_0006,2023-05-12 02:00:00,27.81,91.36,17.62,0.0,47.2,2.86,0.31,33.04,0,5,2,5
SITE_0006,2023-05-12 03:00:00,27.96,87.25,14.56,0.07,53.0,1.94,0.46,33.43,0,5,3,5
SITE_0006,2023-05-12 04:00:00,29.36,89.94,0.88,0.0,55.1,0.57,1.86,37.06,0,5,4,5
SITE_0006,2023-05-12 05:00:00,28.82,82.67,0.0,1.49,62.4,1.8,1.32,34.34,0,5,5,5
SITE_0006,2023-05-12 06:00:00,29.7,79.98,0.0,6.6,70.4,5.95,2.2,32.51,0,5,6,5
SITE_0006,2023-05-12 07:00:00,31.15,76.13,155.07,0.0,34.5,2.88,3.65,36.48,0,5,7,5
SITE_0006,2023-05-12 08:00:00,31.13,75.23,154.65,0.0,63.1,5.56,3.63,34.44,0,5,8,5
SITE_0006,2023-05-12 09:00:00,30.72,76.5,211.41,3.65,75.0,3.77,3.22,35.2,0,5,9,5
SITE_0006,2023-05-12 10:00:00,30.47,74.93,282.78,0.31,63.0,1.01,2.97,36.5,0,5,10,5
SITE_0006,2023-05-12 11:00:00,29.65,72.2,519.4,1.2,40.1,2.43,2.15,33.82,0,5,11,5
SITE_0006,2023-05-12 12:00:00,29.34,76.8,407.94,0.0,56.4,2.26,1.84,34.08,0,5,12,5
SITE_0006,2023-05-12 13:00:00,29.89,80.24,513.05,0.0,44.1,0.52,2.39,36.65,0,5,13,5
SITE_0006,2023-05-12 14:00:00,29.76,82.55,311.66,0.0,56.4,0.93,2.26,36.47,0,5,14,5
SITE_0006,2023-05-12 15:00:00,29.68,79.9,221.9,0.0,60.3,2.76,2.18,34.7,0,5,15,5
SITE_0006,2023-05-12 16:00:00,28.97,79.11,90.15,0.2,81.6,4.17,1.47,32.46,0,5,16,5
SITE_0006,2023-05-12 17:00:00,28.75,77.85,47.38,0.0,79.2,1.84,1.25,33.57,0,5,17,5
SITE_0006,2023-05-12 18:00:00,27.91,82.71,3.17,0.0,76.5,1.66,0.41,32.98,0,5,18,5
SITE_0006,2023-05-12 19:00:00,28.24,84.08,4.59,2.78,36.7,8.0,0.74,29.24,0,5,19,5
SITE_0006,2023-05-12 20:00:00,27.99,87.66,14.19,1.42,63.7,0.51,0.49,34.53,0,5,20,5
SITE_0006,2023-05-12 21:00:00,29.5,82.86,0.0,0.0,58.3,1.63,2.0,35.59,0,5,21,5
SITE_0006,2023-05-12 22:00:00,29.56,85.61,7.89,0.0,43.6,0.81,2.06,36.64,0,5,22,5
SITE_0006,2023-05-12 23:00:00,29.06,83.77,13.09,0.99,70.9,2.05,1.56,34.7,0,5,23,5
SITE_0006,2023-05-13 00:00:00,28.87,85.67,0.0,1.01,52.7,2.84,1.37,34.08,0,6,0,5
SITE_0006,2023-05-13 01:00:00,29.16,84.52,0.0,0.0,79.6,3.02,1.66,34.28,0,6,1,5
SITE_0006,2023-05-13 02:00:00,28.49,87.01,5.94,0.0,58.3,2.38,0.99,33.95,0,6,2,5
SITE_0006,2023-05-13 03:00:00,29.17,83.82,9.78,0.0,45.1,2.7,1.67,34.43,0,6,3,5
SITE_0006,2023-05-13 04:00:00,29.91,87.05,0.0,0.0,54.6,1.4,2.41,37.02,0,6,4,5
SITE_0006,2023-05-13 05:00:00,30.23,80.99,30.75,0.16,49.5,6.67,2.73,33.01,0,6,5,5
SITE_0006,2023-05-13 06:00:00,30.66,84.73,0.0,0.0,77.3,1.97,3.16,37.56,0,6,6,5
SITE_0006,2023-05-13 07:00:00,30.64,84.06,71.76,0.0,63.0,2.77,3.14,36.87,0,6,7,5
SITE_0006,2023-05-13 08:00:00,30.54,85.56,192.4,0.0,54.1,2.08,3.04,37.4,0,6,8,5
SITE_0006,2023-05-13 09:00:00,30.47,83.29,418.0,0.0,33.2,1.81,2.97,37.14,0,6,9,5
SITE_0006,2023-05-13 10:00:00,30.22,80.52,365.82,0.0,55.6,3.01,2.72,35.49,0,6,10,5
SITE_0006,2023-05-13 11:00:00,30.18,77.74,304.44,0.0,64.2,2.67,2.68,35.27,0,6,11,5
SITE_0006,2023-05-13 12:00:00,30.87,80.12,208.79,0.0,77.2,1.19,3.37,37.79,0,6,12,5
SITE_0006,2023-05-13 13:00:00,30.12,83.13,362.91,0.0,57.7,2.18,2.62,36.27,0,6,13,5
SITE_0006,2023-05-13 14:00:00,29.6,85.34,214.67,0.0,71.7,1.94,2.1,35.88,0,6,14,5
SITE_0006,2023-05-13 15:00:00,29.9,85.31,303.99,0.0,51.8,4.76,2.4,34.4,0,6,15,5
SITE_0006,2023-05-13 16:00:00,29.72,87.18,122.27,4.98,67.8,0.61,2.22,37.26,0,6,16,5
SITE_0006,2023-05-13 17:00:00,29.56,85.26,96.62,1.61,63.5,4.24,2.06,34.19,0,6,17,5
SITE_0006,2023-05-13 18:00:00,28.53,87.25,10.94,0.0,58.8,4.3,1.03,32.71,0,6,18,5
SITE_0006,2023-05-13 19:00:00,29.17,86.45,47.26,0.0,47.3,4.69,1.67,33.39,0,6,19,5
SITE_0006,2023-05-13 20:00:00,28.51,84.41,24.95,1.27,67.1,3.11,1.01,33.14,0,6,20,5
SITE_0006,2023-05-13 21:00:00,28.03,84.39,0.0,3.81,21.3,6.33,0.53,30.11,0,6,21,5
SITE_0006,2023-05-13 22:00:00,29.01,83.41,0.0,0.0,61.0,2.73,1.51,34.09,0,6,22,5
SITE_0006,2023-05-13 23:00:00,28.63,86.24,2.9,7.01,96.1,2.07,1.13,34.3,0,6,23,5
SITE_0006,2023-05-14 00:00:00,28.88,87.44,14.6,0.0,57.1,3.49,1.38,33.88,0,7,0,5
SITE_0006,2023-05-14 01:00:00,28.57,86.15,0.0,3.52,68.6,1.57,1.07,34.54,0,7,1,5
SITE_0006,2023-05-14 02:00:00,28.88,83.15,0.0,0.0,45.7,2.94,1.38,33.7,0,7,2,5
SITE_0006,2023-05-14 03:00:00,29.16,79.99,26.67,0.26,67.9,3.98,1.66,33.01,0,7,3,5
SITE_0006,2023-05-14 04:00:00,28.89,77.91,3.53,0.0,61.2,3.52,1.39,32.63,0,7,4,5
SITE_0006,2023-05-14 05:00:00,29.89,75.61,10.76,0.0,79.6,2.09,2.39,34.91,0,7,5,5
SITE_0006,2023-05-14 06:00:00,30.97,73.38,0.0,0.0,84.5,0.7,3.47,37.3,0,7,6,5
SITE_0006,2023-05-14 07:00:00,31.58,71.54,58.91,2.49,60.1,2.81,4.08,36.54,0,7,7,5
SITE_0006,2023-05-14 08:00:00,31.85,76.21,195.16,1.14,49.4,2.57,4.35,37.87,0,7,8,5
SITE_0006,2023-05-14 09:00:00,31.64,74.46,294.51,0.0,52.2,3.7,4.14,36.46,0,7,9,5
SITE_0006,2023-05-14 10:00:00,31.29,76.64,396.69,0.0,43.8,1.74,3.79,37.58,0,7,10,5
SITE_0006,2023-05-14 11:00:00,30.41,76.34,268.9,2.03,67.1,3.29,2.91,35.01,0,7,11,5
SITE_0006,2023-05-14 12:00:00,30.19,76.03,654.18,0.0,25.5,2.73,2.69,35.0,0,7,12,5
SITE_0006,2023-05-14 13:00:00,29.35,77.99,194.41,0.0,75.7,4.6,1.85,32.61,0,7,13,5
SITE_0006,2023-05-14 14:00:00,27.98,75.25,423.66,0.0,43.4,2.16,0.48,31.81,0,7,14,5
SITE_0006,2023-05-14 15:00:00,27.44,74.03,291.55,0.13,50.4,2.43,0.0,30.65,0,7,15,5
SITE_0006,2023-05-14 16:00:00,27.19,78.08,127.8,6.88,67.1,1.9,0.0,31.12,0,7,16,5
SITE_0006,2023-05-14 17:00:00,26.85,80.74,76.82,0.55,59.7,3.38,0.0,29.87,0,7,17,5
SITE_0006,2023-05-14 18:00:00,27.5,81.7,16.28,0.0,62.1,4.11,0.0,30.49,0,7,18,5
SITE_0006,2023-05-14 19:00:00,27.6,84.17,20.94,0.0,43.9,1.93,0.1,32.47,0,7,19,5
SITE_0006,2023-05-14 20:00:00,28.04,86.69,0.0,0.0,41.8,1.51,0.54,33.79,0,7,20,5
SITE_0006,2023-05-14 21:00:00,28.0,86.49,18.62,0.0,58.6,5.22,0.5,31.1,0,7,21,5
SITE_0006,2023-05-14 22:00:00,27.93,84.31,0.0,0.47,17.0,1.15,0.43,33.57,0,7,22,5
SITE_0006,2023-05-14 23:00:00,27.93,86.13,16.96,8.64,36.4,1.35,0.43,33.65,0,7,23,5
SITE_0006,2023-05-15 00:00:00,27.27,86.45,0.0,0.0,71.2,2.2,0.0,32.03,0,1,0,5
SITE_0006,2023-05-15 01:00:00,27.31,84.09,0.0,0.0,64.6,1.56,0.0,32.26,0,1,1,5
SITE_0006,2023-05-15 02:00:00,25.99,83.47,0.0,0.21,71.3,2.96,0.0,29.14,0,1,2,5
SITE_0006,2023-05-15 03:00:00,25.95,83.08,3.75,0.0,67.3,1.12,0.0,30.33,0,1,3,5
SITE_0006,2023-05-15 04:00:00,26.9,82.42,46.45,0.93,61.4,1.22,0.0,31.66,0,1,4,5
SITE_0006,2023-05-15 05:00:00,27.54,82.29,0.0,0.0,17.9,3.3,0.04,31.19,0,1,5,5
SITE_0006,2023-05-15 06:00:00,27.35,85.0,29.69,0.48,70.6,4.37,0.0,30.47,0,1,6,5
SITE_0006,2023-05-15 07:00:00,27.66,81.0,150.32,0.0,38.8,1.81,0.16,32.27,0,1,7,5
SITE_0006,2023-05-15 08:00:00,27.23,74.53,104.53,0.0,68.2,4.87,0.0,28.68,0,1,8,5
SITE_0006,2023-05-15 09:00:00,25.86,76.16,295.26,0.69,53.8,1.49,0.0,29.17,0,1,9,5
SITE_0006,2023-05-15 10:00:00,25.87,78.13,220.77,0.0,70.0,1.91,0.0,29.11,0,1,10,5
SITE_0006,2023-05-15 11:00:00,26.13,79.81,174.07,2.65,79.8,2.29,0.0,29.42,0,1,11,5
SITE_0006,2023-05-15 12:00:00,25.65,80.93,148.9,1.86,83.6,1.82,0.0,29.14,0,1,12,5
SITE_0006,2023-05-15 13:00:00,25.52,84.71,532.41,0.0,42.2,4.18,0.0,27.7,0,1,13,5
SITE_0006,2023-05-15 14:00:00,25.51,87.71,95.64,2.56,80.7,2.65,0.0,29.08,0,1,14,5
SITE_0006,2023-05-15 15:00:00,24.71,91.47,535.24,0.0,19.8,5.94,0.0,25.92,0,1,15,5
SITE_0006,2023-05-15 16:00:00,24.94,90.49,120.15,0.66,74.4,5.85,0.0,26.24,0,1,16,5
SITE_0006,2023-05-15 17:00:00,25.63,87.68,81.66,0.0,67.7,1.63,0.0,29.98,0,1,17,5
SITE_0006,2023-05-15 18:00:00,25.94,88.31,0.0,0.9,57.6,1.31,0.0,30.75,0,1,18,5
SITE_0006,2023-05-15 19:00:00,26.27,86.54,7.27,0.0,76.0,3.01,0.0,29.89,0,1,19,5
SITE_0006,2023-05-15 20:00:00,27.99,81.86,0.0,0.0,63.9,2.03,0.49,32.74,0,1,20,5
SITE_0006,2023-05-15 21:00:00,27.38,77.68,0.0,6.42,46.2,2.24,0.0,31.13,0,1,21,5
SITE_0006,2023-05-15 22:00:00,27.1,74.46,0.0,0.0,72.6,3.97,0.0,29.11,0,1,22,5
SITE_0006,2023-05-15 23:00:00,26.65,75.53,21.2,0.0,88.3,0.67,0.0,30.86,0,1,23,5
SITE_0006,2023-05-16 00:00:00,27.21,73.08,2.57,0.0,50.1,3.18,0.0,29.66,0,2,0,5
SITE_0006,2023-05-16 01:00:00,27.29,73.8,0.0,0.0,61.3,2.88,0.0,30.08,0,2,1,5
SITE_0006,2023-05-16 02:00:00,28.22,74.5,0.0,0.39,85.2,2.39,0.72,31.93,0,2,2,5
SITE_0006,2023-05-16 03:00:00,29.0,77.3,0.0,0.0,70.9,2.82,1.5,33.21,0,2,3,5
SITE_0006,2023-05-16 04:00:00,29.52,71.85,15.76,0.0,51.9,2.4,2.02,33.59,0,2,4,5
SITE_0006,2023-05-16 05:00:00,29.02,69.52,40.44,0.0,83.0,1.79,1.52,32.94,0,2,5,5
SITE_0006,2023-05-16 06:00:00,28.99,68.43,0.0,0.0,55.3,1.73,1.49,32.79,0,2,6,5
SITE_0006,2023-05-16 07:00:00,29.48,68.55,146.35,0.0,36.8,1.37,1.98,33.81,0,2,7,5
SITE_0006,2023-05-16 08:00:00,30.56,67.5,227.72,6.8,57.4,4.18,3.06,33.36,0,2,8,5
SITE_0006,2023-05-16 09:00:00,30.23,70.3,309.69,0.88,51.4,4.53,2.73,33.0,0,2,9,5
SITE_0006,2023-05-16 10:00:00,29.75,75.28,409.85,4.77,47.1,4.33,2.25,33.07,0,2,10,5
SITE_0006,2023-05-16 11:00:00,29.68,76.51,343.39,0.0,57.1,1.3,2.18,35.25,0,2,11,5
SITE_0006,2023-05-16 12:00:00,29.59,85.26,333.23,0.0,63.4,1.67,2.09,36.04,0,2,12,5
SITE_0006,2023-05-16 13:00:00,28.68,84.34,223.45,5.35,74.0,4.08,1.18,32.73,0,2,13,5
SITE_0006,2023-05-16 14:00:00,29.14,84.35,331.6,0.63,60.2,2.81,1.64,34.38,0,2,14,5
SITE_0006,2023-05-16 15:00:00,28.68,79.27,384.48,0.47,41.8,1.31,1.18,34.02,0,2,15,5
SITE_0006,2023-05-16 16:00:00,28.91,79.11,202.21,0.51,49.5,3.48,1.41,32.84,0,2,16,5
SITE_0006,2023-05-16 17:00:00,28.21,78.91,101.67,0.49,62.8,1.82,0.71,32.87,0,2,17,5
SITE_0006,2023-05-16 18:00:00,27.7,79.25,0.71,0.0,82.5,4.08,0.2,30.53,0,2,18,5
SITE_0006,2023-05-16 19:00:00,26.34,78.6,33.27,2.45,76.7,2.97,0.0,29.13,0,2,19,5
SITE_0006,2023-05-16 20:00:00,27.14,80.56,12.05,2.13,57.4,6.74,0.0,27.95,0,2,20,5
SITE_0006,2023-05-16 21:00:00,27.64,83.33,0.0,1.62,69.9,1.57,0.14,32.69,0,2,21,5
SITE_0006,2023-05-16 22:00:00,26.57,83.82,0.0,0.0,16.3,1.98,0.0,30.77,0,2,22,5
SITE_0006,2023-05-16 23:00:00,26.26,86.09,4.98,0.0,66.9,3.08,0.0,29.77,0,2,23,5
SITE_0006,2023-05-17 00:00:00,26.31,85.21,32.51,2.91,72.6,1.98,0.0,30.52,0,3,0,5
SITE_0006,2023-05-17 01:00:00,26.27,86.2,24.88,3.03,42.2,3.96,0.0,29.18,0,3,1,5
SITE_0006,2023-05-17 02:00:00,26.14,84.95,0.0,0.0,50.8,1.79,0.0,30.36,0,3,2,5
SITE_0006,2023-05-17 03:00:00,26.46,85.4,11.38,7.26,54.6,2.27,0.0,30.57,0,3,3,5
SITE_0006,2023-05-17 04:00:00,26.68,82.58,0.0,0.6,57.1,2.85,0.0,30.19,0,3,4,5
SITE_0006,2023-05-17 05:00:00,26.81,82.71,3.31,0.0,61.0,1.54,0.0,31.33,0,3,5,5
SITE_0006,2023-05-17 06:00:00,27.45,80.56,0.0,2.71,52.4,1.15,0.0,32.35,0,3,6,5
SITE_0006,2023-05-17 07:00:00,28.46,78.91,82.68,1.51,62.3,2.08,0.96,33.08,0,3,7,5
SITE_0006,2023-05-17 08:00:00,29.41,78.57,165.28,1.17,65.4,3.63,1.91,33.47,0,3,8,5
SITE_0006,2023-05-17 09:00:00,30.37,76.2,226.19,0.0,60.5,2.93,2.87,35.18,0,3,9,5
SITE_0006,2023-05-17 10:00:00,29.95,75.52,591.47,2.78,24.5,1.44,2.45,35.45,0,3,10,5
SITE_0006,2023-05-17 11:00:00,28.38,72.21,343.23,1.44,62.5,2.34,0.88,31.92,0,3,11,5
SITE_0006,2023-05-17 12:00:00,28.28,70.97,200.86,0.0,76.0,2.19,0.78,31.72,0,3,12,5
SITE_0006,2023-05-17 13:00:00,27.58,73.97,297.03,0.0,62.3,1.6,0.08,31.43,0,3,13,5
SITE_0006,2023-05-17 14:00:00,28.02,74.12,407.46,0.0,44.5,1.97,0.52,31.87,0,3,14,5
SITE_0006,2023-05-17 15:00:00,27.25,76.51,151.05,5.48,75.4,4.93,0.0,28.9,0,3,15,5
SITE_0006,2023-05-17 16:00:00,26.76,79.38,297.22,0.0,37.2,2.61,0.0,30.11,0,3,16,5
SITE_0006,2023-05-17 17:00:00,26.09,81.86,99.73,0.34,48.4,1.47,0.0,30.16,0,3,17,5
SITE_0006,2023-05-17 18:00:00,25.67,80.84,11.72,1.92,40.6,2.66,0.0,28.58,0,3,18,5
SITE_0006,2023-05-17 19:00:00,26.76,83.87,5.46,1.47,44.7,1.57,0.0,31.36,0,3,19,5
SITE_0006,2023-05-17 20:00:00,27.57,84.41,2.91,0.47,62.8,1.62,0.07,32.67,0,3,20,5
SITE_0006,2023-05-17 21:00:00,27.66,85.97,0.0,0.0,59.7,1.05,0.16,33.4,0,3,21,5
SITE_0006,2023-05-17 22:00:00,27.35,85.85,19.93,0.0,71.9,1.67,0.0,32.46,0,3,22,5
SITE_0006,2023-05-17 23:00:00,27.62,84.17,0.0,0.0,44.9,3.69,0.12,31.27,0,3,23,5
SITE_0006,2023-05-18 00:00:00,27.49,84.52,44.91,2.46,58.9,2.96,0.0,31.62,0,4,0,5
SITE_0006,2023-05-18 01:00:00,27.37,83.82,0.0,0.0,52.0,3.03,0.0,31.29,0,4,1,5
SITE_0006,2023-05-18 02:00:00,27.15,79.44,0.0,5.44,56.1,4.44,0.0,29.44,0,4,2,5
SITE_0006,2023-05-18 03:00:00,27.27,76.65,4.21,0.61,46.0,4.68,0.0,29.13,0,4,3,5
SITE_0006,2023-05-18 04:00:00,27.3,75.67,36.31,0.0,53.6,1.4,0.0,31.35,0,4,4,5
SITE_0006,2023-05-18 05:00:00,28.04,71.03,0.0,0.58,75.9,3.34,0.54,30.55,0,4,5,5
SITE_0006,2023-05-18 06:00:00,27.99,68.88,0.0,0.0,62.3,2.18,0.49,31.02,0,4,6,5
SITE_0006,2023-05-18 07:00:00,28.46,65.96,128.27,7.33,37.9,5.12,0.96,29.3,0,4,7,5
SITE_0006,2023-05-18 08:00:00,29.05,63.13,262.52,0.0,42.6,1.49,1.55,32.35,0,4,8,5
SITE_0006,2023-05-18 09:00:00,29.31,69.93,322.42,4.34,42.7,6.0,1.81,30.49,0,4,9,5
SITE_0006,2023-05-18 10:00:00,28.72,72.22,438.77,3.01,47.4,2.67,1.22,32.21,0,4,10,5
SITE_0006,2023-05-18 11:00:00,29.15,81.38,376.14,1.05,58.2,2.0,1.65,34.57,0,4,11,5
SITE_0006,2023-05-18 12:00:00,29.88,83.49,237.13,1.86,71.3,1.02,2.38,36.74,0,4,12,5
SITE_0006,2023-05-18 13:00:00,29.49,86.15,420.91,1.48,50.2,2.52,1.99,35.4,0,4,13,5
SITE_0006,2023-05-18 14:00:00,30.09,86.23,183.83,0.0,71.2,3.0,2.59,36.09,0,4,14,5
SITE_0006,2023-05-18 15:00:00,29.03,83.21,271.59,1.32,59.6,1.39,1.53,35.04,0,4,15,5
SITE_0006,2023-05-18 16:00:00,29.9,86.47,27.99,0.0,95.1,2.08,2.4,36.44,0,4,16,5
SITE_0006,2023-05-18 17:00:00,29.17,81.62,67.76,0.0,75.7,2.83,1.67,34.05,0,4,17,5
SITE_0006,2023-05-18 18:00:00,28.85,83.9,7.04,0.0,78.3,1.23,1.35,34.95,0,4,18,5
SITE_0006,2023-05-18 19:00:00,28.01,83.17,0.0,0.0,52.4,5.19,0.51,30.72,0,4,19,5
SITE_0006,2023-05-18 20:00:00,28.01,77.35,0.0,0.32,69.5,3.06,0.51,31.49,0,4,20,5
SITE_0006,2023-05-18 21:00:00,26.83,80.47,0.0,0.0,51.9,3.09,0.0,30.01,0,4,21,5
SITE_0006,2023-05-18 22:00:00,26.88,84.1,0.0,1.1,38.9,2.0,0.0,31.27,0,4,22,5
SITE_0006,2023-05-18 23:00:00,27.64,84.75,0.0,3.09,38.3,4.08,0.14,31.1,0,4,23,5
SITE_0006,2023-05-19 00:00:00,27.82,84.1,6.47,1.98,75.9,2.53,0.32,32.4,0,5,0,5
SITE_0006,2023-05-19 01:00:00,27.15,84.26,30.17,0.0,60.0,1.5,0.0,32.07,0,5,1,5
SITE_0006,2023-05-19 02:00:00,27.48,77.39,20.17,0.0,89.1,1.34,0.0,31.88,0,5,2,5
SITE_0006,2023-05-19 03:00:00,27.64,76.44,0.0,0.0,67.6,1.69,0.14,31.76,0,5,3,5
SITE_0006,2023-05-19 04:00:00,28.76,74.29,14.39,0.0,49.6,3.48,1.26,31.98,0,5,4,5
SITE_0006,2023-05-19 05:00:00,28.05,72.9,14.37,2.66,32.5,4.36,0.55,30.09,0,5,5,5
SITE_0006,2023-05-19 06:00:00,28.17,76.28,23.07,0.0,53.8,4.85,0.67,30.35,0,5,6,5
SITE_0006,2023-05-19 07:00:00,28.74,75.12,27.82,1.68,85.8,1.12,1.24,33.71,0,5,7,5
SITE_0006,2023-05-19 08:00:00,28.67,73.25,195.43,0.0,56.4,1.68,1.17,32.96,0,5,8,5
SITE_0006,2023-05-19 09:00:00,28.91,74.93,371.75,0.0,39.7,1.1,1.41,33.96,0,5,9,5
SITE_0006,2023-05-19 10:00:00,28.94,72.17,440.56,0.0,42.7,3.54,1.44,31.94,0,5,10,5
SITE_0006,2023-05-19 11:00:00,28.96,69.15,155.41,1.47,81.2,0.68,1.46,33.57,0,5,11,5
SITE_0006,2023-05-19 12:00:00,29.22,69.12,463.57,3.13,44.5,1.42,1.72,33.45,0,5,12,5
SITE_0006,2023-05-19 13:00:00,28.88,68.55,349.97,0.0,61.9,1.12,1.38,33.07,0,5,13,5
SITE_0006,2023-05-19 14:00:00,28.26,72.76,183.01,0.0,75.4,11.78,0.76,25.2,0,5,14,5
SITE_0006,2023-05-19 15:00:00,28.22,75.21,346.4,1.64,47.6,4.5,0.72,30.54,0,5,15,5
SITE_0006,2023-05-19 16:00:00,28.19,73.06,155.45,0.0,66.2,1.3,0.69,32.46,0,5,16,5
SITE_0006,2023-05-19 17:00:00,28.3,74.53,124.72,3.29,38.5,3.02,0.8,31.62,0,5,17,5
SITE_0006,2023-05-19 18:00:00,28.15,71.94,0.0,3.3,37.8,2.08,0.65,31.72,0,5,18,5
SITE_0006,2023-05-19 19:00:00,27.72,78.43,0.0,8.45,28.7,1.35,0.22,32.37,0,5,19,5
SITE_0006,2023-05-19 20:00:00,26.8,77.3,13.49,0.0,84.5,1.03,0.0,31.04,0,5,20,5
SITE_0006,2023-05-19 21:00:00,27.31,73.28,10.33,0.0,68.5,1.56,0.0,30.97,0,5,21,5
SITE_0006,2023-05-19 22:00:00,27.47,77.37,13.87,3.0,47.8,4.25,0.0,29.82,0,5,22,5
SITE_0006,2023-05-19 23:00:00,27.22,79.83,38.67,1.11,62.9,4.51,0.0,29.55,0,5,23,5
SITE_0006,2023-05-20 00:00:00,27.92,81.64,3.13,1.15,59.1,1.88,0.42,32.71,0,6,0,5
SITE_0006,2023-05-20 01:00:00,27.49,86.02,0.0,0.0,47.3,1.39,0.0,32.9,0,6,1,5
SITE_0006,2023-05-20 02:00:00,27.62,89.89,3.4,0.64,56.4,1.54,0.12,33.47,0,6,2,5
SITE_0006,2023-05-20 03:00:00,27.56,87.02,0.0,6.9,85.2,4.41,0.06,31.02,0,6,3,5
SITE_0006,2023-05-20 04:00:00,27.85,83.39,9.77,0.0,75.4,7.82,0.35,28.65,0,6,4,5
SITE_0006,2023-05-20 05:00:00,27.81,81.32,0.0,0.39,44.2,3.43,0.31,31.41,0,6,5,5
SITE_0006,2023-05-20 06:00:00,27.38,77.58,2.51,1.73,77.6,1.88,0.0,31.37,0,6,6,5
SITE_0006,2023-05-20 07:00:00,28.34,75.99,138.82,0.0,38.4,3.44,0.84,31.57,0,6,7,5
SITE_0006,2023-05-20 08:00:00,28.84,74.77,254.37,0.0,48.0,1.66,1.34,33.44,0,6,8,5
SITE_0006,2023-05-20 09:00:00,29.73,72.18,98.97,0.0,87.7,3.54,2.23,33.17,0,6,9,5
SITE_0006,2023-05-20 10:00:00,28.91,76.21,455.3,0.0,44.7,3.84,1.41,32.21,0,6,10,5
SITE_0006,2023-05-20 11:00:00,28.0,73.61,515.72,0.56,41.5,4.28,0.5,30.16,0,6,11,5
SITE_0006,2023-05-20 12:00:00,27.46,70.56,312.37,0.0,65.0,1.87,0.0,30.65,0,6,12,5
SITE_0006,2023-05-20 13:00:00,27.03,74.18,498.65,0.0,43.0,1.56,0.0,30.65,0,6,13,5
SITE_0006,2023-05-20 14:00:00,27.33,78.31,311.6,0.0,56.2,3.26,0.0,30.41,0,6,14,5
SITE_0006,2023-05-20 15:00:00,27.48,80.58,235.86,0.0,64.4,3.12,0.0,31.02,0,6,15,5
SITE_0006,2023-05-20 16:00:00,26.92,80.49,188.0,0.0,56.4,3.25,0.0,30.04,0,6,16,5
SITE_0006,2023-05-20 17:00:00,26.31,88.23,77.22,0.0,62.7,1.74,0.0,31.03,0,6,17,5
SITE_0006,2023-05-20 18:00:00,25.94,89.73,0.0,1.71,28.8,3.31,0.0,29.51,0,6,18,5
SITE_0006,2023-05-20 19:00:00,24.46,87.72,1.45,5.16,63.7,1.34,0.0,28.37,0,6,19,5
SITE_0006,2023-05-20 20:00:00,25.19,90.35,0.0,4.13,72.6,2.41,0.0,29.03,0,6,20,5
SITE_0006,2023-05-20 21:00:00,24.5,89.42,24.5,0.0,92.8,1.7,0.0,28.36,0,6,21,5
SITE_0006,2023-05-20 22:00:00,24.55,86.56,0.0,0.0,39.2,1.51,0.0,28.28,0,6,22,5
SITE_0006,2023-05-20 23:00:00,23.99,83.14,7.85,0.0,54.7,3.19,0.0,25.92,0,6,23,5
SITE_0006,2023-05-21 00:00:00,24.1,82.0,3.63,0.0,69.5,2.56,0.0,26.41,0,7,0,5
SITE_0006,2023-05-21 01:00:00,24.4,81.71,11.8,0.0,54.0,2.34,0.0,26.98,0,7,1,5
SITE_0006,2023-05-21 02:00:00,24.17,82.22,0.0,0.0,76.4,1.22,0.0,27.47,0,7,2,5
SITE_0006,2023-05-21 03:00:00,24.36,82.74,8.75,0.0,38.7,2.84,0.0,26.67,0,7,3,5
SITE_0006,2023-05-21 04:00:00,24.37,77.98,0.0,0.0,23.6,4.23,0.0,25.24,0,7,4,5
SITE_0006,2023-05-21 05:00:00,25.81,77.02,33.02,1.53,81.3,3.03,0.0,28.11,0,7,5,5
SITE_0006,2023-05-21 06:00:00,27.51,72.15,4.63,0.0,44.2,2.11,0.01,30.75,0,7,6,5
SITE_0006,2023-05-21 07:00:00,27.54,75.26,57.6,0.9,74.7,1.48,0.04,31.61,0,7,7,5
SITE_0006,2023-05-21 08:00:00,27.63,77.14,135.56,0.0,68.8,2.25,0.13,31.44,0,7,8,5
SITE_0006,2023-05-21 09:00:00,28.03,76.62,281.76,0.49,61.6,3.04,0.53,31.45,0,7,9,5
SITE_0006,2023-05-21 10:00:00,28.72,76.34,299.14,0.0,59.2,1.14,1.22,33.82,0,7,10,5
SITE_0006,2023-05-21 11:00:00,29.43,75.8,550.68,0.0,34.0,0.93,1.93,35.02,0,7,11,5
SITE_0006,2023-05-21 12:00:00,29.1,78.6,227.27,2.07,74.9,1.19,1.6,34.68,0,7,12,5
SITE_0006,2023-05-21 13:00:00,28.44,80.43,348.43,0.0,59.9,0.99,0.94,34.01,0,7,13,5
SITE_0006,2023-05-21 14:00:00,28.35,81.47,525.48,0.0,31.9,1.73,0.85,33.48,0,7,14,5
